region,spp.name,extant,env.opt,time.of.origin,time.of.extinction,time.of.sp.origin,time.of.sp.extinction,reg.env,carry.cap
11,496,0,32.4723486008,686,687,626,30001,40,10000
11,76,1,37.4493800090897,493,30001,482,30001,40,10000
11,102,1,36.4167150779761,517,30001,510,30001,40,10000
11,508,1,38.7646931378068,630,30001,628,30001,40,10000
11,1342,1,35.962614801151,713,30001,706,30001,40,10000
11,996,1,37.2160432146997,713,30001,682,30001,40,10000
11,1036,1,38.8343151799287,691,30001,685,30001,40,10000
11,717,1,38.1788381352676,655,30001,655,30001,40,10000
11,1905,1,35.6101692427803,739,30001,731,30001,40,10000
11,559,1,38.212114359483,636,30001,636,30001,40,10000
11,143,1,35.1553789576528,535,30001,533,30001,40,10000
11,1010,0,32.5242299007008,686,702,683,30001,40,10000
11,1972,1,34.2467896152341,739,30001,733,30001,40,10000
11,1055,1,38.1216525587743,689,30001,686,30001,40,10000
11,1012,1,33.3855343165927,686,30001,683,30001,40,10000
11,1495,1,37.6208336515474,731,30001,714,30001,40,10000
11,534,1,36.6023730772618,637,30001,632,30001,40,10000
11,1762,1,36.0900630362909,731,30001,725,30001,40,10000
11,1838,1,34.3608032302656,731,30001,728,30001,40,10000
11,642,1,38.2365882091402,647,30001,647,30001,40,10000
11,306,1,37.4170112313196,603,30001,592,30001,40,10000
11,997,1,34.2447821879459,686,30001,682,30001,40,10000
11,2371,1,35.3264125902092,747,30001,747,30001,40,10000
11,2372,1,36.8059694392835,747,30001,747,30001,40,10000
11,2373,1,42.8883789112277,747,30001,747,30001,40,10000
11,2374,1,40.5194213308942,747,30001,747,30001,40,10000
11,1866,1,36.3346600992047,731,30001,729,30001,40,10000
11,2376,1,40.2199683027043,747,30001,747,30001,40,10000
11,2377,1,39.5725387032843,747,30001,747,30001,40,10000
11,1336,1,34.9206773440633,713,30001,706,30001,40,10000
11,1652,0,32.3022408864453,731,742,721,30001,40,10000
11,1463,1,35.4632034504911,713,30001,712,30001,40,10000
11,1813,1,38.8057554801481,731,30001,727,30001,40,10000
11,2080,1,36.3811731516844,739,30001,738,30001,40,10000
11,507,1,38.5610696920409,627,30001,627,30001,40,10000
11,1887,1,37.1648965920028,731,30001,730,30001,40,10000
11,951,1,37.4854495948633,681,30001,678,30001,40,10000
11,1092,0,31.8580594336942,753,756,689,30001,40,10000
11,212,1,35.8933355358705,563,30001,563,30001,40,10000
11,2152,1,37.4579436185169,753,30001,741,30001,40,10000
11,2246,1,35.3198662801902,753,30001,744,30001,40,10000
11,1784,1,34.9883786756301,731,30001,726,30001,40,10000
11,939,1,37.5427247763751,676,30001,676,30001,40,10000
11,972,1,37.6794854235397,681,30001,680,30001,40,10000
11,838,1,36.9246399632759,669,30001,668,30001,40,10000
11,2471,1,34.9870020995676,753,30001,750,30001,40,10000
11,975,1,34.2548183934115,681,30001,680,30001,40,10000
11,945,1,37.0968295759496,681,30001,677,30001,40,10000
11,2491,1,38.0380150867271,753,30001,751,30001,40,10000
11,389,1,35.0583733096903,616,30001,608,30001,40,10000
11,684,0,33.1053141082158,655,672,653,30001,40,10000
11,919,1,41.5290756930232,674,30001,674,30001,40,10000
11,493,1,34.5587874197229,627,30001,625,30001,40,10000
11,673,1,35.061128907825,655,30001,652,30001,40,10000
11,1316,1,33.3695260926962,723,30001,705,30001,40,10000
11,499,1,34.126199900462,627,30001,626,30001,40,10000
11,2492,1,36.5380156785404,753,30001,751,30001,40,10000
11,1091,0,32.9538272934706,723,750,689,30001,40,10000
11,2144,1,40.1374159298933,740,30001,740,30001,40,10000
11,2145,1,39.7324423103232,740,30001,740,30001,40,10000
11,1570,1,36.6709457927952,723,30001,717,30001,40,10000
11,1515,1,35.6601853020697,714,30001,714,30001,40,10000
11,1617,1,34.30282461574,723,30001,719,30001,40,10000
11,1637,1,35.2560579351213,723,30001,720,30001,40,10000
11,2526,1,38.8176941533434,753,30001,752,30001,40,10000
11,1629,1,35.2533676185116,723,30001,720,30001,40,10000
11,332,1,34.7078310530789,599,30001,597,30001,40,10000
11,1632,1,34.984646828615,723,30001,720,30001,40,10000
11,2537,1,38.5907328760836,753,30001,752,30001,40,10000
11,693,1,37.0064941806607,663,30001,654,30001,40,10000
11,2531,1,37.9066229104559,753,30001,752,30001,40,10000
11,1573,1,37.0676856283002,720,30001,717,30001,40,10000
11,1658,1,36.1769824221519,723,30001,721,30001,40,10000
11,329,1,34.5098502014988,601,30001,596,30001,40,10000
11,774,1,37.4681938358728,663,30001,661,30001,40,10000
11,777,1,39.3582861803607,663,30001,661,30001,40,10000
11,1952,1,36.2911162335142,732,30001,732,30001,40,10000
11,1953,1,36.1462472819786,732,30001,732,30001,40,10000
11,1954,1,33.4834312461696,732,30001,732,30001,40,10000
11,781,1,37.7764118531777,663,30001,662,30001,40,10000
11,1200,1,36.9326240180491,723,30001,698,30001,40,10000
11,1377,1,36.5177780365414,710,30001,708,30001,40,10000
11,633,0,32.6633692032235,687,698,647,30001,40,10000
11,1190,1,33.4436343817318,702,30001,697,30001,40,10000
11,491,1,38.8141186887497,628,30001,625,30001,40,10000
11,1686,1,36.0365079190162,723,30001,722,30001,40,10000
11,1687,1,33.6826367910867,723,30001,722,30001,40,10000
11,885,0,31.7348388613844,720,722,672,30001,40,10000
11,565,1,36.5627537820565,641,30001,637,30001,40,10000
11,1123,1,35.4233106929931,692,30001,691,30001,40,10000
11,844,1,35.410305959841,676,30001,669,30001,40,10000
11,1230,1,36.1084600387095,702,30001,700,30001,40,10000
11,1688,1,34.7212229016727,723,30001,722,30001,40,10000
11,1209,1,37.3536143276622,698,30001,698,30001,40,10000
11,734,1,36.0552949535549,661,30001,657,30001,40,10000
11,79,1,35.463770836339,490,30001,486,30001,40,10000
11,554,1,34.0532312799215,640,30001,636,30001,40,10000
11,959,1,37.0067089544033,682,30001,679,30001,40,10000
11,201,1,36.1229487246032,581,30001,560,30001,40,10000
11,803,1,39.8658961176863,664,30001,664,30001,40,10000
11,635,1,32.5850407972708,759,30001,647,30001,40,10000
11,1133,0,32.7865752770648,729,751,692,30001,40,10000
11,633,1,32.6633692032235,759,30001,647,30001,40,10000
11,485,1,37.3651338414445,625,30001,624,30001,40,10000
11,941,0,32.0088605806721,759,760,677,30001,40,10000
11,1456,0,32.8881869271,747,751,712,30001,40,10000
11,2112,1,33.8027091167549,747,30001,739,30001,40,10000
11,2106,1,37.4175043380648,747,30001,739,30001,40,10000
11,953,1,35.9681417234099,682,30001,679,30001,40,10000
11,134,1,39.2176868392696,529,30001,529,30001,40,10000
11,990,1,36.0908594862892,682,30001,681,30001,40,10000
11,669,1,35.2580206131467,656,30001,651,30001,40,10000
11,987,1,36.276369725624,682,30001,681,30001,40,10000
11,1934,1,36.4260185851535,747,30001,732,30001,40,10000
11,1344,1,40.0310269071773,714,30001,706,30001,40,10000
11,1295,1,37.267417696771,703,30001,703,30001,40,10000
11,338,0,32.6155298994654,714,729,599,30001,40,10000
11,1244,0,32.0145784987027,714,715,701,30001,40,10000
11,2463,1,35.768681784067,759,30001,750,30001,40,10000
11,1782,1,38.7143180288162,747,30001,726,30001,40,10000
11,2455,1,33.4956364737867,759,30001,750,30001,40,10000
11,1087,1,39.3693104795339,688,30001,688,30001,40,10000
11,2485,1,34.6795831921339,759,30001,751,30001,40,10000
11,2521,1,35.5128527945267,759,30001,752,30001,40,10000
11,2630,1,38.3288545793592,754,30001,754,30001,40,10000
11,2487,1,34.8504915713193,759,30001,751,30001,40,10000
11,2685,0,31.918065330517,759,760,756,30001,40,10000
11,2633,1,38.0423565577365,754,30001,754,30001,40,10000
11,2692,1,37.533845068107,759,30001,756,30001,40,10000
11,2635,1,40.7326334309083,754,30001,754,30001,40,10000
11,2734,1,35.9317062398919,759,30001,757,30001,40,10000
11,2735,1,36.2620747375149,759,30001,757,30001,40,10000
11,2416,1,34.8785267132585,759,30001,749,30001,40,10000
11,2568,1,36.4155517703699,759,30001,753,30001,40,10000
11,2530,1,35.6583079259745,759,30001,752,30001,40,10000
11,2299,1,36.6635803454664,747,30001,745,30001,40,10000
11,1989,1,38.0989872320254,740,30001,734,30001,40,10000
11,2725,1,37.3685396433314,759,30001,757,30001,40,10000
11,2727,1,38.2689624017796,759,30001,757,30001,40,10000
11,2573,1,33.4467431836993,759,30001,753,30001,40,10000
11,2245,1,36.1363690089665,747,30001,744,30001,40,10000
11,2335,1,38.11596490921,747,30001,746,30001,40,10000
11,2618,1,35.8848554209304,759,30001,754,30001,40,10000
11,2325,1,36.3783203792299,747,30001,746,30001,40,10000
11,925,1,38.2399670540373,677,30001,675,30001,40,10000
11,2756,1,35.0177504815087,759,30001,758,30001,40,10000
11,8,1,37.664604115314,327,30001,299,30001,40,10000
11,2760,1,33.4201530711853,759,30001,758,30001,40,10000
11,2762,1,37.2757189264783,759,30001,758,30001,40,10000
11,1979,1,37.1709752346454,740,30001,734,30001,40,10000
11,1853,1,35.8585106383571,740,30001,729,30001,40,10000
11,811,1,39.363640272395,665,30001,665,30001,40,10000
11,2512,1,33.3856897480547,759,30001,752,30001,40,10000
11,2082,1,35.3668914536665,740,30001,738,30001,40,10000
11,2193,1,32.6953709928608,759,30001,742,30001,40,10000
11,338,0,32.6155298994654,759,764,599,30001,40,10000
11,2352,1,37.433594766008,759,30001,747,30001,40,10000
11,1175,1,34.9808191013247,703,30001,696,30001,40,10000
11,2103,1,35.0558996952722,740,30001,739,30001,40,10000
11,2712,1,32.997415238863,759,30001,757,30001,40,10000
11,946,1,35.3362828143073,688,30001,677,30001,40,10000
11,1203,1,37.1810309084514,703,30001,698,30001,40,10000
11,873,1,34.3822680660972,688,30001,671,30001,40,10000
11,1884,1,34.8936336886835,732,30001,730,30001,40,10000
11,749,1,36.9160845693911,658,30001,658,30001,40,10000
11,1183,1,35.0658486882257,703,30001,697,30001,40,10000
11,792,1,35.4688538129726,688,30001,664,30001,40,10000
11,1888,1,36.4039569710375,732,30001,730,30001,40,10000
11,1248,1,36.4775200996937,703,30001,701,30001,40,10000
11,1895,1,38.2953609452349,732,30001,730,30001,40,10000
11,1896,1,40.1630424549286,732,30001,730,30001,40,10000
11,1805,1,34.5699297069864,732,30001,727,30001,40,10000
11,1039,1,34.3788374905796,688,30001,685,30001,40,10000
11,1757,1,33.2744237403354,732,30001,725,30001,40,10000
11,1846,0,32.5388675748229,732,740,729,30001,40,10000
11,1852,1,33.0585340994697,732,30001,729,30001,40,10000
11,1544,1,39.845519934942,715,30001,715,30001,40,10000
11,1878,1,33.6473049285096,732,30001,730,30001,40,10000
11,1913,1,36.9400505602809,732,30001,731,30001,40,10000
11,1245,1,33.1881171201563,703,30001,701,30001,40,10000
11,1907,1,36.2107472836953,732,30001,731,30001,40,10000
11,1908,1,35.7380526749164,732,30001,731,30001,40,10000
11,1910,1,36.2340698553403,732,30001,731,30001,40,10000
11,1912,1,38.6025651387177,732,30001,731,30001,40,10000
11,897,1,36.7009394770493,688,30001,673,30001,40,10000
11,2170,1,37.3834989783198,741,30001,741,30001,40,10000
11,2171,1,36.695553477647,741,30001,741,30001,40,10000
11,2172,1,38.5951408087514,741,30001,741,30001,40,10000
11,2173,1,39.9049916529285,741,30001,741,30001,40,10000
11,2174,1,38.1389508560383,741,30001,741,30001,40,10000
11,2175,1,39.5958732512421,741,30001,741,30001,40,10000
11,2176,1,36.9284231740893,741,30001,741,30001,40,10000
11,2405,1,38.2487446649222,748,30001,748,30001,40,10000
11,2848,1,45.1745811805821,760,30001,760,30001,40,10000
11,2849,1,36.1408702195831,760,30001,760,30001,40,10000
11,2850,1,36.1495560000487,760,30001,760,30001,40,10000
11,2851,1,39.5682708816486,760,30001,760,30001,40,10000
11,2852,1,39.7425997966082,760,30001,760,30001,40,10000
11,2853,1,36.9456116735973,760,30001,760,30001,40,10000
11,2854,1,41.8315584733991,760,30001,760,30001,40,10000
11,2855,1,38.8166177913652,760,30001,760,30001,40,10000
11,2856,1,36.8432503489582,760,30001,760,30001,40,10000
11,2857,1,36.5886427553508,760,30001,760,30001,40,10000
11,2858,1,37.8980554690092,760,30001,760,30001,40,10000
11,2859,1,36.8282651704838,760,30001,760,30001,40,10000
11,434,1,35.3210475608038,621,30001,617,30001,40,10000
11,28,1,37.9984194207242,405,30001,405,30001,40,10000
11,723,1,39.1930677963128,672,30001,656,30001,40,10000
11,1611,1,34.4917954658257,724,30001,719,30001,40,10000
11,824,1,34.8720827769681,678,30001,667,30001,40,10000
11,1634,1,34.4190319275037,724,30001,720,30001,40,10000
11,1414,1,34.4681154761725,724,30001,710,30001,40,10000
11,1657,1,35.6159824586995,724,30001,721,30001,40,10000
11,851,1,34.968113883837,672,30001,669,30001,40,10000
11,1973,1,37.018928654982,733,30001,733,30001,40,10000
11,1974,1,40.1069120939402,733,30001,733,30001,40,10000
11,1975,1,40.2560871359525,733,30001,733,30001,40,10000
11,1976,1,39.3020286828336,733,30001,733,30001,40,10000
11,1679,1,36.3702265086459,724,30001,722,30001,40,10000
11,205,1,36.138265012191,573,30001,562,30001,40,10000
11,530,1,36.2749679240419,632,30001,631,30001,40,10000
11,1685,1,36.7126635433166,724,30001,722,30001,40,10000
11,1560,1,37.1400946979653,724,30001,716,30001,40,10000
11,77,1,35.4973755176607,486,30001,483,30001,40,10000
11,1552,1,35.3903743202054,724,30001,716,30001,40,10000
11,101,1,37.5570380875251,514,30001,508,30001,40,10000
11,1710,1,37.0770502852581,724,30001,723,30001,40,10000
11,219,1,35.2631734513102,567,30001,566,30001,40,10000
11,1174,1,34.007683848207,715,30001,696,30001,40,10000
11,556,1,38.5810718192424,639,30001,636,30001,40,10000
11,1094,1,36.9753294726771,715,30001,689,30001,40,10000
11,152,0,31.8872169015211,640,643,541,30001,40,10000
11,78,1,38.0129609820352,483,30001,483,30001,40,10000
11,940,0,30.7111184648723,754,755,677,30001,40,10000
11,349,1,33.1618262653902,689,30001,602,30001,40,10000
11,1093,0,32.0304279205034,754,757,689,30001,40,10000
11,1726,0,32.4217603572911,754,757,724,30001,40,10000
11,1394,1,35.842411824125,715,30001,709,30001,40,10000
11,2370,0,32.2592177231262,754,755,747,30001,40,10000
11,377,1,33.0512150486927,644,30001,606,30001,40,10000
11,2356,1,34.3984462942817,754,30001,747,30001,40,10000
11,1471,1,38.5586777511001,715,30001,712,30001,40,10000
11,1066,1,35.479881757327,689,30001,687,30001,40,10000
11,885,0,31.7348388613844,715,716,672,30001,40,10000
11,2398,1,37.4260998789397,754,30001,748,30001,40,10000
11,1803,1,32.9874428421221,754,30001,727,30001,40,10000
11,1215,1,38.6541335261965,704,30001,699,30001,40,10000
11,1483,1,35.4907235065364,715,30001,713,30001,40,10000
11,1217,1,34.94761705674,704,30001,699,30001,40,10000
11,2289,1,35.8840706973597,754,30001,745,30001,40,10000
11,1485,1,38.3897218307372,715,30001,713,30001,40,10000
11,2433,1,36.5515956282665,754,30001,749,30001,40,10000
11,1876,1,33.3779883121801,754,30001,730,30001,40,10000
11,2224,1,37.3078780758293,754,30001,743,30001,40,10000
11,2227,1,39.406791745911,754,30001,743,30001,40,10000
11,1268,1,35.8373388996015,704,30001,702,30001,40,10000
11,941,0,32.0088605806721,684,685,677,30001,40,10000
11,2469,1,35.5179327352138,754,30001,750,30001,40,10000
11,2472,1,36.792700447635,754,30001,750,30001,40,10000
11,2489,1,39.7165852917394,754,30001,751,30001,40,10000
11,1779,1,39.1679047248911,725,30001,725,30001,40,10000
11,1292,1,35.7990557653802,704,30001,703,30001,40,10000
11,2153,1,33.4176449721539,754,30001,741,30001,40,10000
11,2453,1,33.7321931252128,754,30001,750,30001,40,10000
11,1507,1,39.0653361213331,715,30001,714,30001,40,10000
11,1118,1,39.8782243183699,690,30001,690,30001,40,10000
11,2523,1,37.3768801405876,754,30001,752,30001,40,10000
11,2524,1,36.4797202402741,754,30001,752,30001,40,10000
11,948,1,37.62892369008,679,30001,677,30001,40,10000
11,882,1,37.136106586365,679,30001,672,30001,40,10000
11,2529,1,37.8489701222258,754,30001,752,30001,40,10000
11,2098,0,32.0797652097115,754,759,739,30001,40,10000
11,2214,1,37.0873292263296,754,30001,743,30001,40,10000
11,1044,1,39.064199689728,685,30001,685,30001,40,10000
11,2534,1,37.9504554902777,754,30001,752,30001,40,10000
11,2535,1,35.8614624751281,754,30001,752,30001,40,10000
11,2244,1,35.8128458069342,754,30001,744,30001,40,10000
11,2414,1,35.2627294740613,754,30001,749,30001,40,10000
11,1726,0,32.4217603572911,741,748,724,30001,40,10000
11,2364,1,37.9757440759643,754,30001,747,30001,40,10000
11,2563,1,34.9777222767394,754,30001,753,30001,40,10000
11,857,1,34.6975609781862,673,30001,670,30001,40,10000
11,1929,0,32.3966978334527,741,749,732,30001,40,10000
11,2569,1,35.3212120975885,754,30001,753,30001,40,10000
11,1846,0,32.5388675748229,748,749,729,30001,40,10000
11,1329,1,37.1389936591714,705,30001,705,30001,40,10000
11,2577,1,36.8034461123473,754,30001,753,30001,40,10000
11,1983,1,33.7105496562929,741,30001,734,30001,40,10000
11,2562,1,37.1678561052443,754,30001,753,30001,40,10000
11,2570,1,34.9705151748408,754,30001,753,30001,40,10000
11,2062,1,35.5683597772611,741,30001,737,30001,40,10000
11,1929,0,32.3966978334527,760,763,732,30001,40,10000
11,2574,1,36.4013532591133,754,30001,753,30001,40,10000
11,2261,1,34.6977636680585,760,30001,744,30001,40,10000
11,2579,1,36.6640091204971,754,30001,753,30001,40,10000
11,496,0,32.4723486008,760,761,626,30001,40,10000
11,2255,1,39.3476334940089,748,30001,744,30001,40,10000
11,1388,0,32.0415498778789,760,761,709,30001,40,10000
11,1010,1,32.5242299007008,760,30001,683,30001,40,10000
11,2399,0,32.1608737659768,760,762,748,30001,40,10000
11,2623,0,32.4353660839192,760,763,754,30001,40,10000
11,2624,1,37.7227548204381,760,30001,754,30001,40,10000
11,2178,1,35.9567673628924,748,30001,742,30001,40,10000
11,2133,1,35.6700276917522,741,30001,740,30001,40,10000
11,2135,1,37.9163681902886,741,30001,740,30001,40,10000
11,2651,1,35.9453872268136,760,30001,755,30001,40,10000
11,2380,1,34.5784870654126,760,30001,748,30001,40,10000
11,2641,1,34.7579508736671,760,30001,755,30001,40,10000
11,2642,1,33.4491211182759,760,30001,755,30001,40,10000
11,2678,1,37.3058929456144,760,30001,756,30001,40,10000
11,1826,1,36.1910832196359,748,30001,728,30001,40,10000
11,2684,1,39.4279785998306,760,30001,756,30001,40,10000
11,1911,1,35.0837757037454,733,30001,731,30001,40,10000
11,2458,1,36.4355513175718,760,30001,750,30001,40,10000
11,2728,1,37.3247977556848,760,30001,757,30001,40,10000
11,2730,1,36.3707001615081,760,30001,757,30001,40,10000
11,1092,0,31.8580594336942,733,735,689,30001,40,10000
11,2590,0,31.5892349091498,760,761,754,30001,40,10000
11,1244,0,32.0145784987027,725,729,701,30001,40,10000
11,2368,1,36.5297432609078,748,30001,747,30001,40,10000
11,2719,1,35.9416161865162,760,30001,757,30001,40,10000
11,2721,1,34.5306155392462,760,30001,757,30001,40,10000
11,1482,1,33.7112284735699,725,30001,713,30001,40,10000
11,2361,1,34.1031523452788,748,30001,747,30001,40,10000
11,2612,1,36.8788313745477,760,30001,754,30001,40,10000
11,1660,1,37.4546048650922,725,30001,721,30001,40,10000
11,2365,1,35.706683246881,748,30001,747,30001,40,10000
11,2757,1,38.4738811799214,760,30001,758,30001,40,10000
11,2761,1,36.1161100477723,760,30001,758,30001,40,10000
11,2764,1,35.7008671140488,760,30001,758,30001,40,10000
11,2548,0,32.2456735919387,760,762,753,30001,40,10000
11,1652,0,32.3022408864453,725,727,721,30001,40,10000
11,2281,1,36.8900222435539,760,30001,745,30001,40,10000
11,2517,1,36.2724436252042,760,30001,752,30001,40,10000
11,2655,1,37.5924302698537,760,30001,755,30001,40,10000
11,2785,1,39.6102785049455,760,30001,759,30001,40,10000
11,2786,1,36.4817212186455,760,30001,759,30001,40,10000
11,2670,1,40.4341565825481,755,30001,755,30001,40,10000
11,2794,1,39.1784669433886,760,30001,759,30001,40,10000
11,2672,1,36.9635189355957,755,30001,755,30001,40,10000
11,2797,1,36.1191708160877,760,30001,759,30001,40,10000
11,2206,1,37.1440381580434,742,30001,742,30001,40,10000
11,2207,1,38.4677557805266,742,30001,742,30001,40,10000
11,2460,0,32.4721928129893,760,762,750,30001,40,10000
11,2688,1,34.5171670568935,760,30001,756,30001,40,10000
11,2210,1,38.7935745042068,742,30001,742,30001,40,10000
11,2211,1,42.1392748638268,742,30001,742,30001,40,10000
11,2212,1,36.0461313726721,742,30001,742,30001,40,10000
11,2213,1,39.2951035594836,742,30001,742,30001,40,10000
11,1731,1,37.350285085012,725,30001,724,30001,40,10000
11,1998,1,36.9822520242877,734,30001,734,30001,40,10000
11,1999,1,42.7897300975798,734,30001,734,30001,40,10000
11,2000,1,39.0265988050354,734,30001,734,30001,40,10000
11,2001,1,37.0685613666707,734,30001,734,30001,40,10000
11,2002,1,37.9892207777601,734,30001,734,30001,40,10000
11,1420,1,37.7862541904044,716,30001,710,30001,40,10000
11,1309,1,34.2033614786274,705,30001,704,30001,40,10000
11,461,1,34.0964243227904,627,30001,621,30001,40,10000
11,1119,1,36.3236947212112,705,30001,691,30001,40,10000
11,1465,1,38.6616456872837,716,30001,712,30001,40,10000
11,1305,1,39.3941397588468,705,30001,704,30001,40,10000
11,2439,1,36.8874669504215,749,30001,749,30001,40,10000
11,2440,1,38.12776204551,749,30001,749,30001,40,10000
11,2441,1,39.5130038040051,749,30001,749,30001,40,10000
11,2442,1,44.2892358413856,749,30001,749,30001,40,10000
11,2443,1,41.1054344346688,749,30001,749,30001,40,10000
11,2444,1,39.9559327673267,749,30001,749,30001,40,10000
11,2445,1,41.0040589117333,749,30001,749,30001,40,10000
11,2446,1,40.4070781575143,749,30001,749,30001,40,10000
11,34,1,36.7225493431494,448,30001,426,30001,40,10000
11,1513,1,38.3651135440402,716,30001,714,30001,40,10000
11,72,1,35.7057229288059,481,30001,480,30001,40,10000
11,265,1,38.4454556318841,583,30001,583,30001,40,10000
11,1795,1,42.7124920469901,726,30001,726,30001,40,10000
11,1796,1,39.3923010196403,726,30001,726,30001,40,10000
11,1797,1,37.5622974018042,726,30001,726,30001,40,10000
11,1798,1,38.9975845616384,726,30001,726,30001,40,10000
11,1799,1,36.4596978304875,726,30001,726,30001,40,10000
11,1800,1,39.7181562737575,726,30001,726,30001,40,10000
11,547,1,36.3111471025581,636,30001,635,30001,40,10000
11,1532,1,34.7105110598197,716,30001,715,30001,40,10000
11,1534,1,38.2841676906988,716,30001,715,30001,40,10000
11,1535,1,35.1756752700857,716,30001,715,30001,40,10000
11,1536,1,36.7702926473644,716,30001,715,30001,40,10000
11,1537,1,34.0757193067526,716,30001,715,30001,40,10000
11,1059,1,35.3090763207718,691,30001,687,30001,40,10000
11,1352,1,35.3976611045117,706,30001,706,30001,40,10000
11,1353,1,37.2727993788659,706,30001,706,30001,40,10000
11,1354,1,40.4501097289211,706,30001,706,30001,40,10000
11,2890,1,36.9229538239094,761,30001,761,30001,40,10000
11,2891,1,37.8493667314397,761,30001,761,30001,40,10000
11,2892,1,37.2008373235215,761,30001,761,30001,40,10000
11,2893,1,39.0705929485302,761,30001,761,30001,40,10000
11,2894,1,38.4471828917333,761,30001,761,30001,40,10000
11,2895,1,38.490370420372,761,30001,761,30001,40,10000
11,770,1,38.1760791687255,669,30001,661,30001,40,10000
11,11,1,35.6522785731208,365,30001,335,30001,40,10000
11,805,1,35.4416018776342,675,30001,665,30001,40,10000
11,735,1,37.4756047445534,657,30001,657,30001,40,10000
11,1578,1,38.4601634365186,717,30001,717,30001,40,10000
11,1579,1,40.2323360804726,717,30001,717,30001,40,10000
11,1580,1,38.5779420377787,717,30001,717,30001,40,10000
11,1581,1,37.3491916053398,717,30001,717,30001,40,10000
11,1582,1,39.1381978793339,717,30001,717,30001,40,10000
11,1583,1,37.9413530372924,717,30001,717,30001,40,10000
11,1584,1,36.359666970009,717,30001,717,30001,40,10000
11,1585,1,41.0107070720887,717,30001,717,30001,40,10000
11,142,0,32.6556095972733,581,585,533,30001,40,10000
11,47,1,36.6737964811078,451,30001,449,30001,40,10000
11,140,1,38.4711749717082,538,30001,532,30001,40,10000
11,98,1,35.7120990362957,508,30001,506,30001,40,10000
11,218,1,38.8990293637666,569,30001,566,30001,40,10000
11,524,1,34.7434618867135,631,30001,630,30001,40,10000
11,335,1,35.2366338510585,603,30001,598,30001,40,10000
11,555,1,35.8569845197933,640,30001,636,30001,40,10000
11,124,0,32.7558382670771,596,597,524,30001,40,10000
11,440,1,35.6992033544601,626,30001,617,30001,40,10000
11,1163,0,30.8916337478719,734,735,695,30001,40,10000
11,1883,1,34.9788472269643,734,30001,730,30001,40,10000
11,1885,1,36.1226890021037,734,30001,730,30001,40,10000
11,7,1,37.7655544630017,298,30001,298,30001,40,10000
11,1850,1,32.8182829668588,755,30001,729,30001,40,10000
11,36,1,34.9726884869901,438,30001,433,30001,40,10000
11,129,1,35.8705746822491,531,30001,526,30001,40,10000
11,982,0,32.133025169064,755,756,681,30001,40,10000
11,1917,1,36.4278429698379,734,30001,731,30001,40,10000
11,2005,0,31.9317561936607,755,756,735,30001,40,10000
11,1674,0,32.1128806031051,742,743,722,30001,40,10000
11,1678,1,34.2423589448067,742,30001,722,30001,40,10000
11,1946,1,38.8965369108062,742,30001,732,30001,40,10000
11,2338,1,38.7167737796769,755,30001,746,30001,40,10000
11,941,0,32.0088605806721,706,708,677,30001,40,10000
11,1307,0,32.3890126736233,742,743,704,30001,40,10000
11,1413,0,32.1341093291228,755,756,710,30001,40,10000
11,2095,0,31.7720226230857,755,756,739,30001,40,10000
11,51,1,38.4295353679119,459,30001,456,30001,40,10000
11,2036,1,38.7696183436057,742,30001,736,30001,40,10000
11,1272,1,37.8748625324437,706,30001,702,30001,40,10000
11,1635,1,37.599607809832,734,30001,720,30001,40,10000
11,1411,0,32.4620528742877,755,757,710,30001,40,10000
11,1966,1,37.3654764920831,734,30001,733,30001,40,10000
11,2140,1,37.80522035893,749,30001,740,30001,40,10000
11,1880,1,36.3346931613109,742,30001,730,30001,40,10000
11,1834,1,35.6516430481679,742,30001,728,30001,40,10000
11,2102,1,33.9638758286542,742,30001,739,30001,40,10000
11,2101,1,37.8483846084606,742,30001,739,30001,40,10000
11,2129,1,36.3910253631933,742,30001,740,30001,40,10000
11,1970,1,36.7598363920772,734,30001,733,30001,40,10000
11,2297,1,35.6056998019041,749,30001,745,30001,40,10000
11,2298,1,33.452551020587,749,30001,745,30001,40,10000
11,2518,1,35.7020731863779,755,30001,752,30001,40,10000
11,2511,1,34.5377945668576,755,30001,752,30001,40,10000
11,1738,1,36.3242197141924,726,30001,724,30001,40,10000
11,2327,1,36.940434239669,749,30001,746,30001,40,10000
11,1741,1,35.5318890794846,726,30001,724,30001,40,10000
11,2576,1,37.7795205009888,755,30001,753,30001,40,10000
11,2340,1,34.6137322182929,749,30001,746,30001,40,10000
11,2165,1,38.2471264619872,742,30001,741,30001,40,10000
11,2580,1,38.4874726411771,755,30001,753,30001,40,10000
11,2366,1,38.7368881651042,749,30001,747,30001,40,10000
11,2169,1,35.9090990121849,742,30001,741,30001,40,10000
11,2167,1,35.7709473637642,742,30001,741,30001,40,10000
11,2363,1,35.1719508173811,749,30001,747,30001,40,10000
11,2609,1,39.0942290564077,755,30001,754,30001,40,10000
11,2610,1,33.7257613632795,755,30001,754,30001,40,10000
11,2611,1,35.6963153725781,755,30001,754,30001,40,10000
11,2396,1,36.3357070030903,749,30001,748,30001,40,10000
11,1368,1,39.8455360743979,707,30001,707,30001,40,10000
11,2614,1,33.9837608063,755,30001,754,30001,40,10000
11,2400,1,35.2600835384738,749,30001,748,30001,40,10000
11,2404,1,35.983902863695,749,30001,748,30001,40,10000
